,hour,0,1,2,3,4,5,6,7
0,1,0.0,3584.978824,0.01932,1000.0,601.7744384087025,591.489950591297,1000.0,1000.0
1,2,0.0,3616.357296,0.01932,884.1031140000027,601.7744384087025,591.4899505912954,1000.0,1000.0
2,3,0.0,3726.233136,0.01932,738.9226295912979,601.7744384087025,750.001,750.001,1000.0
3,4,0.0,3619.961712,0.01932,738.9216295912979,647.782865408702,750.0,750.0,1000.0
4,5,0.0,3241.605456,0.01932,500.0,647.7818654087021,500.0,500.0,1000.0
5,6,0.0,3092.982152,0.01932,250.0,397.78186540870206,250.0,250.0,750.0
6,7,0.0,2819.89916,0.01932,250.0,397.78186540870206,250.0,250.0,500.0
7,8,0.0,2752.39708,0.01932,250.0,397.78186540870206,250.0,250.0,500.0
8,9,0.0,2564.125208,128.91501599999992,250.0,397.78186540870206,250.0,250.0,500.0
9,10,0.0,2495.66696,2784.7361640000004,250.0,397.78186540870206,250.0,250.0,500.0
10,11,0.0,2699.8089680000003,4945.13928,250.0,397.78186540870206,250.0,250.0,500.0
11,12,0.0,2871.36868,5896.504595999999,250.0,397.78186540870206,250.0,250.0,500.0
12,13,0.0,2764.2796320000007,5907.335472,250.0,397.78186540870206,250.0,250.0,500.0
13,14,0.0,2375.2262800000003,6116.99094,250.0,397.78186540870206,250.0,250.0,500.0
14,15,0.0,2088.700648,5304.14502,250.0,397.78186540870206,250.0,250.0,500.0
15,16,0.0,1677.6777439999998,5479.325196,250.0,397.78186540870206,250.0,250.0,500.0
16,17,0.0,1295.925248,5205.865908,500.0,500.0,500.0,500.0,500.0
17,18,0.0,923.734976,1772.0953080000002,750.0,750.0,750.0,750.0,750.0
18,19,0.0,852.373528,1.652027999999973,1000.0,1000.0,1000.0,1000.0,1000.0
19,20,0.0,955.566768,0.0460799999999999,1000.0,1000.0,1000.0,1000.0,1000.0
20,21,0.0,892.5245120000001,0.0460799999999608,1000.0,1000.0,1000.0,1000.0,1000.0
21,22,0.0,958.511136,0.0460799999999608,1000.0,1000.0,1000.0,1000.0,1000.0
22,23,0.0,923.230616,0.0460799999999999,1000.0,1000.0,1000.0,1000.0,1000.0
23,24,0.0,1194.504424,0.0460799999999999,1000.0,1000.0,1000.0,1000.0,1000.0
24,25,0.0,1142.34568,0.0460799999999999,1000.0,1000.0,1000.0,1000.0,1000.0
25,26,0.0,911.523864,0.0460799999999999,1000.0,1000.0,1000.0,1000.0,1000.0
26,27,0.0,724.2785680000001,0.0460799999999999,1000.0,1000.0,1000.0,1000.0,1000.0
27,28,0.0,720.116168,0.0460799999999608,1000.0,1000.0,1000.0,1000.0,1000.0
28,29,0.0,890.991776,0.0460799999999999,1000.0,1000.0,1000.0,1000.0,1000.0
29,30,0.0,802.831416,0.0460799999999999,1000.0,1000.0,1000.0,1000.0,1000.0
30,31,0.0,749.4846160000001,0.0460799999999999,1000.0,1000.0,1000.0,1000.0,1000.0
31,32,0.0,884.1297999999999,0.0460799999999608,750.0,750.0,911.5788539999454,750.0,950.0
32,33,0.0,1014.007712,148.779612,500.0,500.0,661.5788540000003,500.0,700.0
33,34,0.0,1187.8963359999998,4680.680136,250.0,250.0,411.5788540000003,250.0,450.0
34,35,0.0,968.1648080000004,7218.502104,200.0,200.0,200.0,200.0,200.0
35,36,0.0,1367.0582000000004,7492.018428,200.0,200.0,200.0,200.0,200.0
36,37,0.0,1833.835072,7292.338104,200.0,200.0,200.0,200.0,200.0
37,38,0.0,2240.530464,7268.889192000001,200.0,200.0,200.0,200.0,200.0
38,39,0.0,2425.148824,7588.084584,200.0,200.0,200.0,200.0,200.0
39,40,0.0,2536.154448,7614.551352,200.0,200.0,200.0,200.0,200.0
40,41,0.0,2522.334656,5312.471143428571,200.0,200.0,200.0,200.0,200.0
41,42,0.0,2443.327928,3233.750844,200.0,200.0,200.0,200.0,200.0
42,43,0.0,3106.4672,4.386935999999878,200.0,200.0,200.0,200.0,200.0
43,44,0.0,3742.459688,0.06228,200.0,200.0,200.0,200.0,200.0
44,45,0.0,4091.796872,0.06228,200.0,200.0,200.0,200.0,200.0
45,46,0.0,4258.861008,0.06228,200.0,200.0,200.0,200.0,200.0
46,47,0.0,4185.9410720000005,0.06228,200.0,200.0009999999986,450.0,200.0,200.0
47,48,0.0,4099.381711999999,0.06228,200.0,200.001999999997,461.7071705000109,449.99700000000007,200.001
48,49,0.0,4236.33668,0.06228,200.0,200.00299999999697,461.7071705000108,449.99700000000007,200.00199999999995
49,50,0.0,4240.9312,0.06228,200.001,200.00399999999692,700.0,449.9980000000001,449.9990000000012
50,51,0.0,4168.76872,0.06228,200.001,200.00399999999692,700.0,449.9980000000001,449.9990000000012
51,52,0.0,4296.167608,0.06228,200.00199999999995,200.00399999999692,700.0,449.9980000000001,449.9990000000012
52,53,0.0,4351.3023840000005,0.06228,200.00199999999995,200.00499999999693,450.0,449.999,450.0
53,54,0.0,4243.835736,0.06228,200.0,200.00499999999693,200.0,450.0,200.0
54,55,0.0,4107.639224,0.06228,200.0,200.00499999999693,200.0,450.0,200.0
55,56,0.0,4067.778768,0.06228,200.0,200.00499999999693,200.0,450.0,200.0
56,57,0.0,3996.64492,242.03284800000029,200.0,200.00499999999693,200.0,200.0,200.0
57,58,0.0,3413.331464000001,5121.767436,200.0,200.0,200.0,200.0,200.0
58,59,0.0,2455.922616,7556.547276000001,200.0,200.0,200.0,200.0,200.0
59,60,0.0,0.0,6252.027261233566,200.0,200.0,200.0,200.0,200.0
60,61,0.0,1545.759576,7350.684996,200.0,200.0,200.0,200.0,200.0
61,62,0.0,0.0,4688.640368,200.0,200.0,200.0,200.0,200.0
62,63,0.0,1059.6857759999994,7579.689684,200.0,200.0,200.0,200.0,200.0
63,64,0.0,918.4259040000006,7744.645764,200.0,200.0,200.0,200.0,200.0
64,65,0.0,866.7304159999994,7353.46584,200.0,200.0,200.0,200.0,200.0
65,66,0.0,850.529904,2097.750768,200.0,200.0,200.0,200.0,200.0
66,67,0.0,1134.452304,6.051851999999999,200.0,200.0,200.0,200.0,200.0
67,68,0.0,1764.118776,0.11112,200.0,200.0,200.0,200.0,200.0
68,69,0.0,2407.0195280000003,0.11112,200.0,200.0,200.0,200.0,200.0
69,70,0.0,3010.394024,0.11112,200.0,200.0,200.0,200.0,200.0
70,71,0.0,3328.756672,0.11112,200.0,200.0,200.9464680000001,200.0,200.0
71,72,0.0,3471.787608,0.11112,450.0,450.0,450.9464680000001,450.0,450.0
72,73,0.0,3609.732632,0.11112,200.0,756.4464970000008,449.9980000000001,699.9970000000001,200.0
73,74,0.0,3605.695504,0.11112,449.999,756.4474970000008,449.999,699.998,200.0
74,75,0.0,3484.4922,0.11112,449.999,756.4484970000008,450.0,699.999,276.32739673544853
75,76,0.0,3421.536944,0.11112,450.0,756.4494970000007,700.0,700.0,276.3283967354485
76,77,0.0,3470.304016,0.11112,450.001,756.4504970000007,700.001,700.001,526.3283967354485
77,78,0.0,3531.702,0.11112,450.001,756.4504970000007,700.001,700.001,700.002
78,79,0.0,3644.207624,0.11112,700.001,756.4514970000007,700.001,700.001,700.001
79,80,0.0,3713.104136,0.11112,700.0,700.0,700.0,700.0,700.0
80,81,0.0,3315.196688,144.243864,450.0,450.0,450.0,450.0,450.0
81,82,0.0,2875.014808,3184.357393,200.0,200.0,200.0,200.0,200.0
82,83,0.0,2422.1648720000003,7630.405068000001,200.0,200.0,200.0,200.0,200.0
83,84,0.0,2217.1754,7346.436971999999,200.0,200.0,200.0,200.0,200.0
84,85,0.0,2044.38448,7294.006512,200.0,200.0,200.0,200.0,200.0
85,86,0.0,1930.061952,7230.055931999999,200.0,200.0,200.0,200.0,200.0
86,87,0.0,1599.072736,7563.007727999999,200.0,200.0,200.0,200.0,200.0
87,88,0.0,1312.931544,7039.489579428574,200.0,200.0,200.0,200.0,200.0
88,89,0.0,1080.579752,7512.529871999999,200.0,200.0,200.0,200.0,200.0
89,90,0.0,868.7481679999996,3345.90876,200.0,200.0,200.0,200.0,200.0
90,91,0.0,849.0089280000001,5.872535999999968,200.0,200.0,200.0,200.0,200.0
91,92,0.0,899.731632,0.0102,200.0,200.0,200.0,200.0,200.0
92,93,0.0,818.923936,0.0102,450.0,450.0,450.0,450.0,450.0
93,94,0.0,824.525312,0.0102,700.0,700.0,700.0,700.0,700.0
94,95,0.0,874.20624,0.0102,700.001,950.0,950.0,950.0,860.8250485113219
95,96,0.0,982.026344,0.0102,700.001,885.8286044886781,950.0,1000.0,860.8250485113219
96,97,0.0,1125.1968880000002,0.0102,700.001,700.0004285795094,950.0,918.269008375198,860.8250485113219
97,98,0.0,1149.375632,0.0102,700.001,699.9998571501626,950.0,918.2683417085314,860.8250485113219
98,99,0.0,1152.529848,0.0102,700.001,699.999714291469,950.0,918.2676750418648,860.8250485113219
99,100,0.0,1182.303752,0.0101999999999407,700.001,699.999714291469,950.0,918.2673417085314,860.8250485113219
100,101,0.0,1223.928176,0.0102,750.0,699.999714291469,950.002,918.2673417085314,892.6305549999995
101,102,0.0,1376.428032,0.0102,1000.0,699.999714291469,950.001,918.2673417085314,950.0
102,103,0.0,1475.04864,0.0102,950.0,699.999714291469,950.0,918.2673417085314,950.0
103,104,0.0,1648.086768,0.0101999999999407,700.0,699.9991428621222,700.0,699.9993333360001,700.0
104,105,0.0,2176.574192,179.465772,450.0,449.9995714310611,450.0,449.999666668,450.0
105,106,0.0,2478.431488,3323.854413,200.0,200.0,200.0,200.0,200.0
106,107,0.0,2129.670336,6458.332464,200.0,200.0,200.0,200.0,200.0
107,108,0.0,0.0,5330.427305,200.0,200.0,200.0,200.0,200.0
108,109,0.0,2861.425192,6627.570804,200.0,200.0,200.0,200.0,200.0
109,110,0.0,0.0,5001.176374,200.0,200.0,200.0,200.0,200.0
110,111,0.0,3540.150712,6711.602891999999,200.0,200.0,200.0,200.0,200.0
111,112,0.0,0.0,4894.667129,200.0,200.0,200.0,200.0,200.0
112,113,0.0,676.9567749999997,4289.992644,200.0,200.0,200.0,200.0,200.0
113,114,0.0,3707.50872,1161.981012,200.0,200.0,200.0,200.0,200.0
114,115,0.0,4337.734208,1.268892,200.0,200.0,200.0,200.0,200.0
115,116,0.0,3637.524006028804,0.0,200.0,200.0,200.0,200.0,200.0
116,117,0.0,5331.794495,0.0,200.0,200.0,200.0,200.0,200.0
117,118,0.0,5032.862483,0.0,200.0,200.0,200.0,200.0,200.0
118,119,0.0,4637.202323,0.0,200.0,200.0,200.0,200.0,200.0
119,120,0.0,4222.443783,0.0,200.0,200.0,200.0,200.0,200.0
120,121,0.0,3893.817655,0.0,200.0,200.0,200.0,200.0,200.0
121,122,0.0,3696.23651,0.0,200.0,200.0,200.0,200.0,200.0
122,123,0.0,3590.0047350000004,0.0,200.0,200.0,200.0,200.0,200.0
123,124,0.0,3561.183664,0.0,200.0,200.0,200.0,200.0,200.0
124,125,0.0,3654.281955,0.0,200.0,200.0,200.0,200.0,200.0
125,126,0.0,3930.453308,0.0,200.0,200.0,200.0,200.0,200.0
126,127,0.0,4395.674487,0.0,200.0,200.0,200.0,200.0,200.0
127,128,0.0,4726.880106,0.0,200.0,200.0,200.0,200.0,200.0
128,129,0.0,4831.116129,0.0,200.0,200.0,200.0,200.0,200.0
129,130,0.0,4837.394896,113.80742499999997,200.0,200.0,200.0,200.0,200.0
130,131,0.0,5013.266647,0.0,200.0,200.0,200.0,200.0,200.0
131,132,0.0,5043.251147,0.0,200.0,200.0,200.0,200.0,200.0
132,133,0.0,5006.25185,0.0,200.0,200.0,200.0,200.0,200.0
133,134,0.0,4920.596616,0.0,200.0,200.0,200.0,200.0,200.0
134,135,0.0,5158.464072,2375.72736,200.0,200.0,200.0,200.0,200.0
135,136,0.0,4766.94185,0.0,200.0,200.0,200.0,200.0,200.0
136,137,0.0,4846.822088,0.0,200.0,200.0,200.0,200.0,200.0
137,138,0.0,5067.123615,0.0,200.0,200.0,200.0,200.0,200.0
138,139,0.0,4666.070527999999,11.78269199999977,200.0,200.0,200.0,200.0,200.0
139,140,0.0,4740.355152,0.1548,200.0,200.0,200.0,200.0,200.0
140,141,0.0,4844.578712,0.1548,200.0,200.0,200.0,200.0,200.0
141,142,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0
142,143,0.0,4676.565664,0.1548,200.0,200.0,200.0,200.0,200.0
143,144,0.0,4555.300114,0.0,200.0,200.0,200.0,200.0,200.0
144,145,0.0,4470.688504,0.1548,287.891413205216,499.99700000000007,200.0,200.0,200.0
145,146,0.0,4205.397296,0.1548,287.892413205216,499.9980000000001,200.0,200.001,450.0
146,147,0.0,4205.725824,0.1548,537.8924132052159,749.998,200.001,450.001,700.0
147,148,0.0,4055.062952,0.1548,537.8934132052158,749.999,200.00199999999995,450.002,700.001
148,149,0.0,3732.701016,0.1548,537.8944132052156,750.0,200.00199999999995,450.00299999999993,949.998
149,150,0.0,3475.297856,0.1548,537.8954132052156,1000.0,200.00299999999996,573.4147850000008,949.999
150,151,0.0,3339.639336,0.1548,700.001,950.0,200.00299999999996,823.4147850000008,950.0
151,152,0.0,3154.867144,0.1548,700.0,700.0,200.00299999999996,700.0,700.0
152,153,0.0,2871.812408,189.25690799999984,450.0,450.0,200.00299999999996,450.0,450.0
153,154,0.0,2196.74856,4218.804081428572,200.0,200.0,200.00299999999996,200.0,200.0
154,155,0.0,1682.4672640000008,8174.135663999999,200.0,200.0,200.00299999999996,200.0,200.0
155,156,0.0,1524.276248,8097.220608000001,200.0,200.0,200.00299999999996,200.0,200.0
156,157,0.0,1322.646536,7813.633704,200.0,200.0,200.00299999999996,200.0,200.0
157,158,0.0,1185.654104,7802.94078,200.0,200.0,200.00299999999996,200.0,200.0
158,159,0.0,1088.259368,8136.00876,200.0,200.0,200.00299999999996,200.0,200.0
159,160,0.0,928.797864,8506.755552,200.0,200.0,200.00299999999996,200.0,200.0
160,161,0.0,752.941016,8192.954328,200.0,200.0,249.9960000000001,200.0,200.0
161,162,0.0,609.816272,3848.347056,200.0,200.0,499.9960000000001,200.0,200.0
162,163,0.0,674.60984,7.942547999999988,200.0,200.0,749.9960000000001,200.0,200.0
163,164,0.0,1038.106176,0.0228,200.0,200.0,999.996,200.0,200.0
